template_idx,ante,ante_type,pronoun_family,template
5,the cellist in my orchestra,distal,she,the cellist in my orchestra is a musician and dancer and she currently lives somewhere nearby.
5,the cellist in my orchestra,distal,they,the cellist in my orchestra is a musician and dancer and they currently live somewhere nearby.
5,the cellist in my orchestra,distal,xe,the cellist in my orchestra is a musician and dancer and xe currently lives somewhere nearby.
5,the cellist in my orchestra,distal,ey,the cellist in my orchestra is a musician and dancer and ey currently lives somewhere nearby.
5,the cellist in my orchestra,distal,fae,the cellist in my orchestra is a musician and dancer and fae currently lives somewhere nearby.
6,casey,ante_nongendered,he,casey was a participant in his own musical.
6,casey,ante_nongendered,she,casey was a participant in her own musical.
6,casey,ante_nongendered,they,casey was a participant in their own musical.
6,casey,ante_nongendered,xe,casey was a participant in xir own musical.
6,casey,ante_nongendered,ey,casey was a participant in eir own musical.
6,casey,ante_nongendered,fae,casey was a participant in faer own musical.
6,riley,ante_nongendered,he,riley was a participant in his own musical.
6,riley,ante_nongendered,she,riley was a participant in her own musical.
6,riley,ante_nongendered,they,riley was a participant in their own musical.
6,riley,ante_nongendered,xe,riley was a participant in xir own musical.
6,riley,ante_nongendered,ey,riley was a participant in eir own musical.
6,riley,ante_nongendered,fae,riley was a participant in faer own musical.
6,jessie,ante_nongendered,he,jessie was a participant in his own musical.
6,jessie,ante_nongendered,she,jessie was a participant in her own musical.
6,jessie,ante_nongendered,they,jessie was a participant in their own musical.
6,jessie,ante_nongendered,xe,jessie was a participant in xir own musical.
6,jessie,ante_nongendered,ey,jessie was a participant in eir own musical.
6,jessie,ante_nongendered,fae,jessie was a participant in faer own musical.
6,avery,ante_nongendered,he,avery was a participant in his own musical.
6,avery,ante_nongendered,she,avery was a participant in her own musical.
6,avery,ante_nongendered,they,avery was a participant in their own musical.
6,avery,ante_nongendered,xe,avery was a participant in xir own musical.
6,avery,ante_nongendered,ey,avery was a participant in eir own musical.
6,avery,ante_nongendered,fae,avery was a participant in faer own musical.
6,jaime,ante_nongendered,he,jaime was a participant in his own musical.
6,jaime,ante_nongendered,she,jaime was a participant in her own musical.
6,jaime,ante_nongendered,they,jaime was a participant in their own musical.
6,jaime,ante_nongendered,xe,jaime was a participant in xir own musical.
6,jaime,ante_nongendered,ey,jaime was a participant in eir own musical.
6,jaime,ante_nongendered,fae,jaime was a participant in faer own musical.
6,peyton,ante_nongendered,he,peyton was a participant in his own musical.
6,peyton,ante_nongendered,she,peyton was a participant in her own musical.
6,peyton,ante_nongendered,they,peyton was a participant in their own musical.
6,peyton,ante_nongendered,xe,peyton was a participant in xir own musical.
6,peyton,ante_nongendered,ey,peyton was a participant in eir own musical.
6,peyton,ante_nongendered,fae,peyton was a participant in faer own musical.
6,kerry,ante_nongendered,he,kerry was a participant in his own musical.
6,kerry,ante_nongendered,she,kerry was a participant in her own musical.
6,kerry,ante_nongendered,they,kerry was a participant in their own musical.
6,kerry,ante_nongendered,xe,kerry was a participant in xir own musical.
6,kerry,ante_nongendered,ey,kerry was a participant in eir own musical.
6,kerry,ante_nongendered,fae,kerry was a participant in faer own musical.
6,payton,ante_nongendered,he,payton was a participant in his own musical.
6,payton,ante_nongendered,she,payton was a participant in her own musical.
6,payton,ante_nongendered,they,payton was a participant in their own musical.
6,payton,ante_nongendered,xe,payton was a participant in xir own musical.
6,payton,ante_nongendered,ey,payton was a participant in eir own musical.
6,payton,ante_nongendered,fae,payton was a participant in faer own musical.
6,skyler,ante_nongendered,he,skyler was a participant in his own musical.
6,skyler,ante_nongendered,she,skyler was a participant in her own musical.
6,skyler,ante_nongendered,they,skyler was a participant in their own musical.
6,skyler,ante_nongendered,xe,skyler was a participant in xir own musical.
6,skyler,ante_nongendered,ey,skyler was a participant in eir own musical.
6,skyler,ante_nongendered,fae,skyler was a participant in faer own musical.
6,pat,ante_nongendered,he,pat was a participant in his own musical.
6,pat,ante_nongendered,she,pat was a participant in her own musical.
6,pat,ante_nongendered,they,pat was a participant in their own musical.
6,pat,ante_nongendered,xe,pat was a participant in xir own musical.
6,pat,ante_nongendered,ey,pat was a participant in eir own musical.
6,pat,ante_nongendered,fae,pat was a participant in faer own musical.
6,olivia,ante_gendered_female,he,olivia was a participant in his own musical.
6,olivia,ante_gendered_female,she,olivia was a participant in her own musical.
6,olivia,ante_gendered_female,they,olivia was a participant in their own musical.
6,olivia,ante_gendered_female,xe,olivia was a participant in xir own musical.
6,olivia,ante_gendered_female,ey,olivia was a participant in eir own musical.
6,olivia,ante_gendered_female,fae,olivia was a participant in faer own musical.
6,emma,ante_gendered_female,he,emma was a participant in his own musical.
6,emma,ante_gendered_female,she,emma was a participant in her own musical.
6,emma,ante_gendered_female,they,emma was a participant in their own musical.
6,emma,ante_gendered_female,xe,emma was a participant in xir own musical.
6,emma,ante_gendered_female,ey,emma was a participant in eir own musical.
6,emma,ante_gendered_female,fae,emma was a participant in faer own musical.
6,charlotte,ante_gendered_female,he,charlotte was a participant in his own musical.
6,charlotte,ante_gendered_female,she,charlotte was a participant in her own musical.
6,charlotte,ante_gendered_female,they,charlotte was a participant in their own musical.
6,charlotte,ante_gendered_female,xe,charlotte was a participant in xir own musical.
6,charlotte,ante_gendered_female,ey,charlotte was a participant in eir own musical.
6,charlotte,ante_gendered_female,fae,charlotte was a participant in faer own musical.
6,amelia,ante_gendered_female,he,amelia was a participant in his own musical.
6,amelia,ante_gendered_female,she,amelia was a participant in her own musical.
6,amelia,ante_gendered_female,they,amelia was a participant in their own musical.
6,amelia,ante_gendered_female,xe,amelia was a participant in xir own musical.
6,amelia,ante_gendered_female,ey,amelia was a participant in eir own musical.
6,amelia,ante_gendered_female,fae,amelia was a participant in faer own musical.
6,ava,ante_gendered_female,he,ava was a participant in his own musical.
6,ava,ante_gendered_female,she,ava was a participant in her own musical.
6,ava,ante_gendered_female,they,ava was a participant in their own musical.
6,ava,ante_gendered_female,xe,ava was a participant in xir own musical.
6,ava,ante_gendered_female,ey,ava was a participant in eir own musical.
6,ava,ante_gendered_female,fae,ava was a participant in faer own musical.
6,sophia,ante_gendered_female,he,sophia was a participant in his own musical.
6,sophia,ante_gendered_female,she,sophia was a participant in her own musical.
6,sophia,ante_gendered_female,they,sophia was a participant in their own musical.
6,sophia,ante_gendered_female,xe,sophia was a participant in xir own musical.
6,sophia,ante_gendered_female,ey,sophia was a participant in eir own musical.
6,sophia,ante_gendered_female,fae,sophia was a participant in faer own musical.
6,isabella,ante_gendered_female,he,isabella was a participant in his own musical.
6,isabella,ante_gendered_female,she,isabella was a participant in her own musical.
6,isabella,ante_gendered_female,they,isabella was a participant in their own musical.
6,isabella,ante_gendered_female,xe,isabella was a participant in xir own musical.
6,isabella,ante_gendered_female,ey,isabella was a participant in eir own musical.
6,isabella,ante_gendered_female,fae,isabella was a participant in faer own musical.
6,mia,ante_gendered_female,he,mia was a participant in his own musical.
6,mia,ante_gendered_female,she,mia was a participant in her own musical.
6,mia,ante_gendered_female,they,mia was a participant in their own musical.
6,mia,ante_gendered_female,xe,mia was a participant in xir own musical.
6,mia,ante_gendered_female,ey,mia was a participant in eir own musical.
6,mia,ante_gendered_female,fae,mia was a participant in faer own musical.
6,evelyn,ante_gendered_female,he,evelyn was a participant in his own musical.
6,evelyn,ante_gendered_female,she,evelyn was a participant in her own musical.
6,evelyn,ante_gendered_female,they,evelyn was a participant in their own musical.
6,evelyn,ante_gendered_female,xe,evelyn was a participant in xir own musical.
6,evelyn,ante_gendered_female,ey,evelyn was a participant in eir own musical.
6,evelyn,ante_gendered_female,fae,evelyn was a participant in faer own musical.
6,harper,ante_gendered_female,he,harper was a participant in his own musical.
6,harper,ante_gendered_female,she,harper was a participant in her own musical.
6,harper,ante_gendered_female,they,harper was a participant in their own musical.
6,harper,ante_gendered_female,xe,harper was a participant in xir own musical.
6,harper,ante_gendered_female,ey,harper was a participant in eir own musical.
6,harper,ante_gendered_female,fae,harper was a participant in faer own musical.
6,liam,ante_gendered_male,he,liam was a participant in his own musical.
6,liam,ante_gendered_male,she,liam was a participant in her own musical.
6,liam,ante_gendered_male,they,liam was a participant in their own musical.
6,liam,ante_gendered_male,xe,liam was a participant in xir own musical.
6,liam,ante_gendered_male,ey,liam was a participant in eir own musical.
6,liam,ante_gendered_male,fae,liam was a participant in faer own musical.
6,noah,ante_gendered_male,he,noah was a participant in his own musical.
6,noah,ante_gendered_male,she,noah was a participant in her own musical.
6,noah,ante_gendered_male,they,noah was a participant in their own musical.
6,noah,ante_gendered_male,xe,noah was a participant in xir own musical.
6,noah,ante_gendered_male,ey,noah was a participant in eir own musical.
6,noah,ante_gendered_male,fae,noah was a participant in faer own musical.
6,oliver,ante_gendered_male,he,oliver was a participant in his own musical.
6,oliver,ante_gendered_male,she,oliver was a participant in her own musical.
6,oliver,ante_gendered_male,they,oliver was a participant in their own musical.
6,oliver,ante_gendered_male,xe,oliver was a participant in xir own musical.
6,oliver,ante_gendered_male,ey,oliver was a participant in eir own musical.
6,oliver,ante_gendered_male,fae,oliver was a participant in faer own musical.
6,elijah,ante_gendered_male,he,elijah was a participant in his own musical.
6,elijah,ante_gendered_male,she,elijah was a participant in her own musical.
6,elijah,ante_gendered_male,they,elijah was a participant in their own musical.
6,elijah,ante_gendered_male,xe,elijah was a participant in xir own musical.
6,elijah,ante_gendered_male,ey,elijah was a participant in eir own musical.
6,elijah,ante_gendered_male,fae,elijah was a participant in faer own musical.
6,james,ante_gendered_male,he,james was a participant in his own musical.
6,james,ante_gendered_male,she,james was a participant in her own musical.
6,james,ante_gendered_male,they,james was a participant in their own musical.
6,james,ante_gendered_male,xe,james was a participant in xir own musical.
6,james,ante_gendered_male,ey,james was a participant in eir own musical.
6,james,ante_gendered_male,fae,james was a participant in faer own musical.
6,william,ante_gendered_male,he,william was a participant in his own musical.
6,william,ante_gendered_male,she,william was a participant in her own musical.
6,william,ante_gendered_male,they,william was a participant in their own musical.
6,william,ante_gendered_male,xe,william was a participant in xir own musical.
6,william,ante_gendered_male,ey,william was a participant in eir own musical.
6,william,ante_gendered_male,fae,william was a participant in faer own musical.
6,benjamin,ante_gendered_male,he,benjamin was a participant in his own musical.
6,benjamin,ante_gendered_male,she,benjamin was a participant in her own musical.
6,benjamin,ante_gendered_male,they,benjamin was a participant in their own musical.
6,benjamin,ante_gendered_male,xe,benjamin was a participant in xir own musical.
6,benjamin,ante_gendered_male,ey,benjamin was a participant in eir own musical.
6,benjamin,ante_gendered_male,fae,benjamin was a participant in faer own musical.
6,lucas,ante_gendered_male,he,lucas was a participant in his own musical.
6,lucas,ante_gendered_male,she,lucas was a participant in her own musical.
6,lucas,ante_gendered_male,they,lucas was a participant in their own musical.
6,lucas,ante_gendered_male,xe,lucas was a participant in xir own musical.
6,lucas,ante_gendered_male,ey,lucas was a participant in eir own musical.
6,lucas,ante_gendered_male,fae,lucas was a participant in faer own musical.
6,henry,ante_gendered_male,he,henry was a participant in his own musical.
6,henry,ante_gendered_male,she,henry was a participant in her own musical.
6,henry,ante_gendered_male,they,henry was a participant in their own musical.
6,henry,ante_gendered_male,xe,henry was a participant in xir own musical.
6,henry,ante_gendered_male,ey,henry was a participant in eir own musical.
6,henry,ante_gendered_male,fae,henry was a participant in faer own musical.
6,theodore,ante_gendered_male,he,theodore was a participant in his own musical.
6,theodore,ante_gendered_male,she,theodore was a participant in her own musical.
6,theodore,ante_gendered_male,they,theodore was a participant in their own musical.
6,theodore,ante_gendered_male,xe,theodore was a participant in xir own musical.
6,theodore,ante_gendered_male,ey,theodore was a participant in eir own musical.
6,theodore,ante_gendered_male,fae,theodore was a participant in faer own musical.
6,the math teacher at my school,distal,he,the math teacher at my school was a participant in his own musical.
6,the math teacher at my school,distal,she,the math teacher at my school was a participant in her own musical.
6,the math teacher at my school,distal,they,the math teacher at my school was a participant in their own musical.
6,the math teacher at my school,distal,xe,the math teacher at my school was a participant in xir own musical.
6,the math teacher at my school,distal,ey,the math teacher at my school was a participant in eir own musical.
6,the math teacher at my school,distal,fae,the math teacher at my school was a participant in faer own musical.
6,the spectator at my baseball game,distal,he,the spectator at my baseball game was a participant in his own musical.
6,the spectator at my baseball game,distal,she,the spectator at my baseball game was a participant in her own musical.
6,the spectator at my baseball game,distal,they,the spectator at my baseball game was a participant in their own musical.
6,the spectator at my baseball game,distal,xe,the spectator at my baseball game was a participant in xir own musical.
6,the spectator at my baseball game,distal,ey,the spectator at my baseball game was a participant in eir own musical.
6,the spectator at my baseball game,distal,fae,the spectator at my baseball game was a participant in faer own musical.
6,the meteorologist at my lab,distal,he,the meteorologist at my lab was a participant in his own musical.
6,the meteorologist at my lab,distal,she,the meteorologist at my lab was a participant in her own musical.
6,the meteorologist at my lab,distal,they,the meteorologist at my lab was a participant in their own musical.
6,the meteorologist at my lab,distal,xe,the meteorologist at my lab was a participant in xir own musical.
6,the meteorologist at my lab,distal,ey,the meteorologist at my lab was a participant in eir own musical.
6,the meteorologist at my lab,distal,fae,the meteorologist at my lab was a participant in faer own musical.
6,the photographer at my event,distal,he,the photographer at my event was a participant in his own musical.
6,the photographer at my event,distal,she,the photographer at my event was a participant in her own musical.
6,the photographer at my event,distal,they,the photographer at my event was a participant in their own musical.
6,the photographer at my event,distal,xe,the photographer at my event was a participant in xir own musical.
6,the photographer at my event,distal,ey,the photographer at my event was a participant in eir own musical.
6,the photographer at my event,distal,fae,the photographer at my event was a participant in faer own musical.
6,the salesperson at my job,distal,he,the salesperson at my job was a participant in his own musical.
6,the salesperson at my job,distal,she,the salesperson at my job was a participant in her own musical.
6,the salesperson at my job,distal,they,the salesperson at my job was a participant in their own musical.
6,the salesperson at my job,distal,xe,the salesperson at my job was a participant in xir own musical.
6,the salesperson at my job,distal,ey,the salesperson at my job was a participant in eir own musical.
6,the salesperson at my job,distal,fae,the salesperson at my job was a participant in faer own musical.
6,the janitor at my school,distal,he,the janitor at my school was a participant in his own musical.
6,the janitor at my school,distal,she,the janitor at my school was a participant in her own musical.
6,the janitor at my school,distal,they,the janitor at my school was a participant in their own musical.
6,the janitor at my school,distal,xe,the janitor at my school was a participant in xir own musical.
6,the janitor at my school,distal,ey,the janitor at my school was a participant in eir own musical.
6,the janitor at my school,distal,fae,the janitor at my school was a participant in faer own musical.
6,the artist at my gallery,distal,he,the artist at my gallery was a participant in his own musical.
6,the artist at my gallery,distal,she,the artist at my gallery was a participant in her own musical.
6,the artist at my gallery,distal,they,the artist at my gallery was a participant in their own musical.
6,the artist at my gallery,distal,xe,the artist at my gallery was a participant in xir own musical.
6,the artist at my gallery,distal,ey,the artist at my gallery was a participant in eir own musical.
6,the artist at my gallery,distal,fae,the artist at my gallery was a participant in faer own musical.
6,the writer for my article,distal,he,the writer for my article was a participant in his own musical.
6,the writer for my article,distal,she,the writer for my article was a participant in her own musical.
6,the writer for my article,distal,they,the writer for my article was a participant in their own musical.
6,the writer for my article,distal,xe,the writer for my article was a participant in xir own musical.
6,the writer for my article,distal,ey,the writer for my article was a participant in eir own musical.
6,the writer for my article,distal,fae,the writer for my article was a participant in faer own musical.
6,the auditor for my piece,distal,he,the auditor for my piece was a participant in his own musical.
6,the auditor for my piece,distal,she,the auditor for my piece was a participant in her own musical.
6,the auditor for my piece,distal,they,the auditor for my piece was a participant in their own musical.
6,the auditor for my piece,distal,xe,the auditor for my piece was a participant in xir own musical.
6,the auditor for my piece,distal,ey,the auditor for my piece was a participant in eir own musical.
6,the auditor for my piece,distal,fae,the auditor for my piece was a participant in faer own musical.
6,the cellist in my orchestra,distal,he,the cellist in my orchestra was a participant in his own musical.
6,the cellist in my orchestra,distal,she,the cellist in my orchestra was a participant in her own musical.
6,the cellist in my orchestra,distal,they,the cellist in my orchestra was a participant in their own musical.
6,the cellist in my orchestra,distal,xe,the cellist in my orchestra was a participant in xir own musical.
6,the cellist in my orchestra,distal,ey,the cellist in my orchestra was a participant in eir own musical.
6,the cellist in my orchestra,distal,fae,the cellist in my orchestra was a participant in faer own musical.
7,casey,ante_nongendered,he,"before casey came out, he identified differently."
7,casey,ante_nongendered,she,"before casey came out, she identified differently."
7,casey,ante_nongendered,they,"before casey came out, they identified differently."
7,casey,ante_nongendered,xe,"before casey came out, xe identified differently."
7,casey,ante_nongendered,ey,"before casey came out, ey identified differently."
7,casey,ante_nongendered,fae,"before casey came out, fae identified differently."
7,riley,ante_nongendered,he,"before riley came out, he identified differently."
7,riley,ante_nongendered,she,"before riley came out, she identified differently."
7,riley,ante_nongendered,they,"before riley came out, they identified differently."
7,riley,ante_nongendered,xe,"before riley came out, xe identified differently."
7,riley,ante_nongendered,ey,"before riley came out, ey identified differently."
7,riley,ante_nongendered,fae,"before riley came out, fae identified differently."
7,jessie,ante_nongendered,he,"before jessie came out, he identified differently."
7,jessie,ante_nongendered,she,"before jessie came out, she identified differently."
7,jessie,ante_nongendered,they,"before jessie came out, they identified differently."
7,jessie,ante_nongendered,xe,"before jessie came out, xe identified differently."
7,jessie,ante_nongendered,ey,"before jessie came out, ey identified differently."
7,jessie,ante_nongendered,fae,"before jessie came out, fae identified differently."
7,avery,ante_nongendered,he,"before avery came out, he identified differently."
7,avery,ante_nongendered,she,"before avery came out, she identified differently."
7,avery,ante_nongendered,they,"before avery came out, they identified differently."
7,avery,ante_nongendered,xe,"before avery came out, xe identified differently."
7,avery,ante_nongendered,ey,"before avery came out, ey identified differently."
7,avery,ante_nongendered,fae,"before avery came out, fae identified differently."
7,jaime,ante_nongendered,he,"before jaime came out, he identified differently."
7,jaime,ante_nongendered,she,"before jaime came out, she identified differently."
7,jaime,ante_nongendered,they,"before jaime came out, they identified differently."
7,jaime,ante_nongendered,xe,"before jaime came out, xe identified differently."
7,jaime,ante_nongendered,ey,"before jaime came out, ey identified differently."
7,jaime,ante_nongendered,fae,"before jaime came out, fae identified differently."
7,peyton,ante_nongendered,he,"before peyton came out, he identified differently."
7,peyton,ante_nongendered,she,"before peyton came out, she identified differently."
7,peyton,ante_nongendered,they,"before peyton came out, they identified differently."
7,peyton,ante_nongendered,xe,"before peyton came out, xe identified differently."
7,peyton,ante_nongendered,ey,"before peyton came out, ey identified differently."
7,peyton,ante_nongendered,fae,"before peyton came out, fae identified differently."
7,kerry,ante_nongendered,he,"before kerry came out, he identified differently."
7,kerry,ante_nongendered,she,"before kerry came out, she identified differently."
7,kerry,ante_nongendered,they,"before kerry came out, they identified differently."
7,kerry,ante_nongendered,xe,"before kerry came out, xe identified differently."
7,kerry,ante_nongendered,ey,"before kerry came out, ey identified differently."
7,kerry,ante_nongendered,fae,"before kerry came out, fae identified differently."
7,payton,ante_nongendered,he,"before payton came out, he identified differently."
7,payton,ante_nongendered,she,"before payton came out, she identified differently."
7,payton,ante_nongendered,they,"before payton came out, they identified differently."
7,payton,ante_nongendered,xe,"before payton came out, xe identified differently."
7,payton,ante_nongendered,ey,"before payton came out, ey identified differently."
7,payton,ante_nongendered,fae,"before payton came out, fae identified differently."
7,skyler,ante_nongendered,he,"before skyler came out, he identified differently."
7,skyler,ante_nongendered,she,"before skyler came out, she identified differently."
7,skyler,ante_nongendered,they,"before skyler came out, they identified differently."
7,skyler,ante_nongendered,xe,"before skyler came out, xe identified differently."
7,skyler,ante_nongendered,ey,"before skyler came out, ey identified differently."
7,skyler,ante_nongendered,fae,"before skyler came out, fae identified differently."
7,pat,ante_nongendered,he,"before pat came out, he identified differently."
7,pat,ante_nongendered,she,"before pat came out, she identified differently."
7,pat,ante_nongendered,they,"before pat came out, they identified differently."
7,pat,ante_nongendered,xe,"before pat came out, xe identified differently."
7,pat,ante_nongendered,ey,"before pat came out, ey identified differently."
7,pat,ante_nongendered,fae,"before pat came out, fae identified differently."
7,olivia,ante_gendered_female,he,"before olivia came out, he identified differently."
7,olivia,ante_gendered_female,she,"before olivia came out, she identified differently."
7,olivia,ante_gendered_female,they,"before olivia came out, they identified differently."
7,olivia,ante_gendered_female,xe,"before olivia came out, xe identified differently."
7,olivia,ante_gendered_female,ey,"before olivia came out, ey identified differently."
7,olivia,ante_gendered_female,fae,"before olivia came out, fae identified differently."
7,emma,ante_gendered_female,he,"before emma came out, he identified differently."
7,emma,ante_gendered_female,she,"before emma came out, she identified differently."
7,emma,ante_gendered_female,they,"before emma came out, they identified differently."
7,emma,ante_gendered_female,xe,"before emma came out, xe identified differently."
7,emma,ante_gendered_female,ey,"before emma came out, ey identified differently."
7,emma,ante_gendered_female,fae,"before emma came out, fae identified differently."
7,charlotte,ante_gendered_female,he,"before charlotte came out, he identified differently."
7,charlotte,ante_gendered_female,she,"before charlotte came out, she identified differently."
7,charlotte,ante_gendered_female,they,"before charlotte came out, they identified differently."
7,charlotte,ante_gendered_female,xe,"before charlotte came out, xe identified differently."
7,charlotte,ante_gendered_female,ey,"before charlotte came out, ey identified differently."
7,charlotte,ante_gendered_female,fae,"before charlotte came out, fae identified differently."
7,amelia,ante_gendered_female,he,"before amelia came out, he identified differently."
7,amelia,ante_gendered_female,she,"before amelia came out, she identified differently."
7,amelia,ante_gendered_female,they,"before amelia came out, they identified differently."
7,amelia,ante_gendered_female,xe,"before amelia came out, xe identified differently."
7,amelia,ante_gendered_female,ey,"before amelia came out, ey identified differently."
7,amelia,ante_gendered_female,fae,"before amelia came out, fae identified differently."
7,ava,ante_gendered_female,he,"before ava came out, he identified differently."
7,ava,ante_gendered_female,she,"before ava came out, she identified differently."
7,ava,ante_gendered_female,they,"before ava came out, they identified differently."
7,ava,ante_gendered_female,xe,"before ava came out, xe identified differently."
7,ava,ante_gendered_female,ey,"before ava came out, ey identified differently."
7,ava,ante_gendered_female,fae,"before ava came out, fae identified differently."
7,sophia,ante_gendered_female,he,"before sophia came out, he identified differently."
7,sophia,ante_gendered_female,she,"before sophia came out, she identified differently."
7,sophia,ante_gendered_female,they,"before sophia came out, they identified differently."
7,sophia,ante_gendered_female,xe,"before sophia came out, xe identified differently."
7,sophia,ante_gendered_female,ey,"before sophia came out, ey identified differently."
7,sophia,ante_gendered_female,fae,"before sophia came out, fae identified differently."
7,isabella,ante_gendered_female,he,"before isabella came out, he identified differently."
7,isabella,ante_gendered_female,she,"before isabella came out, she identified differently."
7,isabella,ante_gendered_female,they,"before isabella came out, they identified differently."
7,isabella,ante_gendered_female,xe,"before isabella came out, xe identified differently."
7,isabella,ante_gendered_female,ey,"before isabella came out, ey identified differently."
7,isabella,ante_gendered_female,fae,"before isabella came out, fae identified differently."
7,mia,ante_gendered_female,he,"before mia came out, he identified differently."
7,mia,ante_gendered_female,she,"before mia came out, she identified differently."
7,mia,ante_gendered_female,they,"before mia came out, they identified differently."
7,mia,ante_gendered_female,xe,"before mia came out, xe identified differently."
7,mia,ante_gendered_female,ey,"before mia came out, ey identified differently."
7,mia,ante_gendered_female,fae,"before mia came out, fae identified differently."
7,evelyn,ante_gendered_female,he,"before evelyn came out, he identified differently."
7,evelyn,ante_gendered_female,she,"before evelyn came out, she identified differently."
7,evelyn,ante_gendered_female,they,"before evelyn came out, they identified differently."
7,evelyn,ante_gendered_female,xe,"before evelyn came out, xe identified differently."
7,evelyn,ante_gendered_female,ey,"before evelyn came out, ey identified differently."
7,evelyn,ante_gendered_female,fae,"before evelyn came out, fae identified differently."
7,harper,ante_gendered_female,he,"before harper came out, he identified differently."
7,harper,ante_gendered_female,she,"before harper came out, she identified differently."
7,harper,ante_gendered_female,they,"before harper came out, they identified differently."
7,harper,ante_gendered_female,xe,"before harper came out, xe identified differently."
7,harper,ante_gendered_female,ey,"before harper came out, ey identified differently."
7,harper,ante_gendered_female,fae,"before harper came out, fae identified differently."
7,liam,ante_gendered_male,he,"before liam came out, he identified differently."
7,liam,ante_gendered_male,she,"before liam came out, she identified differently."
7,liam,ante_gendered_male,they,"before liam came out, they identified differently."
7,liam,ante_gendered_male,xe,"before liam came out, xe identified differently."
7,liam,ante_gendered_male,ey,"before liam came out, ey identified differently."
7,liam,ante_gendered_male,fae,"before liam came out, fae identified differently."
7,noah,ante_gendered_male,he,"before noah came out, he identified differently."
7,noah,ante_gendered_male,she,"before noah came out, she identified differently."
7,noah,ante_gendered_male,they,"before noah came out, they identified differently."
7,noah,ante_gendered_male,xe,"before noah came out, xe identified differently."
7,noah,ante_gendered_male,ey,"before noah came out, ey identified differently."
7,noah,ante_gendered_male,fae,"before noah came out, fae identified differently."
7,oliver,ante_gendered_male,he,"before oliver came out, he identified differently."
7,oliver,ante_gendered_male,she,"before oliver came out, she identified differently."
7,oliver,ante_gendered_male,they,"before oliver came out, they identified differently."
7,oliver,ante_gendered_male,xe,"before oliver came out, xe identified differently."
7,oliver,ante_gendered_male,ey,"before oliver came out, ey identified differently."
7,oliver,ante_gendered_male,fae,"before oliver came out, fae identified differently."
7,elijah,ante_gendered_male,he,"before elijah came out, he identified differently."
7,elijah,ante_gendered_male,she,"before elijah came out, she identified differently."
7,elijah,ante_gendered_male,they,"before elijah came out, they identified differently."
7,elijah,ante_gendered_male,xe,"before elijah came out, xe identified differently."
7,elijah,ante_gendered_male,ey,"before elijah came out, ey identified differently."
7,elijah,ante_gendered_male,fae,"before elijah came out, fae identified differently."
7,james,ante_gendered_male,he,"before james came out, he identified differently."
7,james,ante_gendered_male,she,"before james came out, she identified differently."
7,james,ante_gendered_male,they,"before james came out, they identified differently."
7,james,ante_gendered_male,xe,"before james came out, xe identified differently."
7,james,ante_gendered_male,ey,"before james came out, ey identified differently."
7,james,ante_gendered_male,fae,"before james came out, fae identified differently."
7,william,ante_gendered_male,he,"before william came out, he identified differently."
7,william,ante_gendered_male,she,"before william came out, she identified differently."
7,william,ante_gendered_male,they,"before william came out, they identified differently."
7,william,ante_gendered_male,xe,"before william came out, xe identified differently."
7,william,ante_gendered_male,ey,"before william came out, ey identified differently."
7,william,ante_gendered_male,fae,"before william came out, fae identified differently."
7,benjamin,ante_gendered_male,he,"before benjamin came out, he identified differently."
7,benjamin,ante_gendered_male,she,"before benjamin came out, she identified differently."
7,benjamin,ante_gendered_male,they,"before benjamin came out, they identified differently."
7,benjamin,ante_gendered_male,xe,"before benjamin came out, xe identified differently."
7,benjamin,ante_gendered_male,ey,"before benjamin came out, ey identified differently."
7,benjamin,ante_gendered_male,fae,"before benjamin came out, fae identified differently."
7,lucas,ante_gendered_male,he,"before lucas came out, he identified differently."
7,lucas,ante_gendered_male,she,"before lucas came out, she identified differently."
7,lucas,ante_gendered_male,they,"before lucas came out, they identified differently."
7,lucas,ante_gendered_male,xe,"before lucas came out, xe identified differently."
7,lucas,ante_gendered_male,ey,"before lucas came out, ey identified differently."
7,lucas,ante_gendered_male,fae,"before lucas came out, fae identified differently."
7,henry,ante_gendered_male,he,"before henry came out, he identified differently."
7,henry,ante_gendered_male,she,"before henry came out, she identified differently."
7,henry,ante_gendered_male,they,"before henry came out, they identified differently."
7,henry,ante_gendered_male,xe,"before henry came out, xe identified differently."
7,henry,ante_gendered_male,ey,"before henry came out, ey identified differently."
7,henry,ante_gendered_male,fae,"before henry came out, fae identified differently."
7,theodore,ante_gendered_male,he,"before theodore came out, he identified differently."
7,theodore,ante_gendered_male,she,"before theodore came out, she identified differently."
7,theodore,ante_gendered_male,they,"before theodore came out, they identified differently."
7,theodore,ante_gendered_male,xe,"before theodore came out, xe identified differently."
7,theodore,ante_gendered_male,ey,"before theodore came out, ey identified differently."
7,theodore,ante_gendered_male,fae,"before theodore came out, fae identified differently."
7,the math teacher at my school,distal,he,"before the math teacher at my school came out, he identified differently."
7,the math teacher at my school,distal,she,"before the math teacher at my school came out, she identified differently."
7,the math teacher at my school,distal,they,"before the math teacher at my school came out, they identified differently."
7,the math teacher at my school,distal,xe,"before the math teacher at my school came out, xe identified differently."
7,the math teacher at my school,distal,ey,"before the math teacher at my school came out, ey identified differently."
7,the math teacher at my school,distal,fae,"before the math teacher at my school came out, fae identified differently."
7,the spectator at my baseball game,distal,he,"before the spectator at my baseball game came out, he identified differently."
